ts,o,h,l,c,v
2022-01-19 22:45:00,3127.13,3128.0,3118.13,3126.1,5018.62
2022-01-19 23:00:00,3126.09,3126.47,3113.12,3116.41,8011.574
2022-01-19 23:15:00,3116.41,3118.85,3108.5,3110.86,5437.605
2022-01-19 23:30:00,3110.86,3118.43,3107.62,3112.79,4856.866
2022-01-19 23:45:00,3112.79,3113.46,3080.36,3082.81,33582.234
2022-01-20 00:00:00,3082.8,3109.0,3082.21,3102.48,22255.077
2022-01-20 00:15:00,3102.48,3116.3,3100.0,3109.34,12086.63
2022-01-20 00:30:00,3109.34,3121.03,3108.07,3112.21,9317.183
2022-01-20 00:45:00,3112.2,3118.48,3105.26,3112.11,6441.001
2022-01-20 01:00:00,3112.11,3119.5,3104.34,3108.37,8723.647
2022-01-20 01:15:00,3108.37,3110.65,3095.98,3097.36,10145.656
2022-01-20 01:30:00,3097.36,3109.35,3093.15,3109.2,8132.651
2022-01-20 01:45:00,3109.19,3112.69,3101.1,3112.37,5654.867
2022-01-20 02:00:00,3112.5,3125.99,3112.49,3120.9,12953.295
2022-01-20 02:15:00,3120.9,3121.87,3112.7,3121.36,10912.148
2022-01-20 02:30:00,3121.36,3129.0,3118.26,3124.51,8309.73
2022-01-20 02:45:00,3124.52,3126.58,3121.04,3122.28,4323.179
2022-01-20 03:00:00,3122.27,3130.15,3117.95,3123.45,10748.315
2022-01-20 03:15:00,3123.45,3125.98,3118.2,3118.26,3662.588
2022-01-20 03:30:00,3118.25,3122.22,3115.17,3119.99,4668.451
2022-01-20 03:45:00,3120.0,3127.54,3119.21,3124.33,4998.705
2022-01-20 04:00:00,3124.34,3135.95,3124.34,3126.92,9027.657
2022-01-20 04:15:00,3126.93,3129.49,3122.0,3125.54,4613.227
2022-01-20 04:30:00,3125.55,3132.45,3121.35,3124.41,6747.671
2022-01-20 04:45:00,3124.4,3127.85,3120.04,3123.44,5125.305
2022-01-20 05:00:00,3123.45,3130.99,3121.95,3123.0,6313.215
2022-01-20 05:15:00,3122.99,3127.35,3112.07,3114.45,10918.552
2022-01-20 05:30:00,3114.44,3123.05,3111.84,3120.73,5848.215
2022-01-20 05:45:00,3120.73,3128.32,3116.4,3126.9,5370.703
2022-01-20 06:00:00,3126.9,3142.0,3126.0,3138.97,15112.383
2022-01-20 06:15:00,3138.97,3144.86,3133.85,3143.07,10681.95
2022-01-20 06:30:00,3143.07,3145.77,3138.9,3143.3,6163.722
2022-01-20 06:45:00,3143.3,3146.0,3140.7,3143.1,7167.029
2022-01-20 07:00:00,3143.11,3144.77,3134.29,3140.31,9523.375
2022-01-20 07:15:00,3140.32,3140.32,3133.73,3137.76,6096.803
2022-01-20 07:30:00,3137.76,3153.24,3134.67,3147.43,16002.74
2022-01-20 07:45:00,3147.51,3151.25,3136.39,3138.01,10048.045
2022-01-20 08:00:00,3138.01,3143.89,3130.98,3134.2,13545.023
2022-01-20 08:15:00,3134.22,3134.48,3123.21,3126.92,12985.826
2022-01-20 08:30:00,3126.91,3130.4,3121.37,3124.12,8643.568
2022-01-20 08:45:00,3124.08,3131.56,3123.15,3129.6,7484.776
2022-01-20 09:00:00,3129.6,3132.0,3118.72,3121.75,12284.785
2022-01-20 09:15:00,3121.76,3127.85,3115.89,3126.31,10123.018
2022-01-20 09:30:00,3126.31,3140.23,3124.01,3140.23,13312.999
2022-01-20 09:45:00,3140.22,3148.01,3135.75,3143.32,16296.944
2022-01-20 10:00:00,3143.4,3147.46,3139.0,3139.99,10477.81
2022-01-20 10:15:00,3140.0,3146.72,3139.08,3140.93,6793.004
2022-01-20 10:30:00,3140.93,3144.98,3136.52,3140.0,6416.277
2022-01-20 10:45:00,3140.0,3143.0,3133.0,3138.7,9110.663
2022-01-20 11:00:00,3138.7,3152.0,3138.53,3145.63,14835.78
2022-01-20 11:15:00,3145.63,3150.44,3139.41,3141.74,9446.908
2022-01-20 11:30:00,3141.75,3145.79,3138.09,3142.33,6080.747
2022-01-20 11:45:00,3142.32,3154.1,3138.67,3150.87,9002.597
2022-01-20 12:00:00,3150.87,3151.24,3134.19,3140.64,18177.732
2022-01-20 12:15:00,3140.65,3141.82,3130.39,3135.54,14736.878
2022-01-20 12:30:00,3135.54,3136.16,3128.0,3132.32,11689.304
2022-01-20 12:45:00,3132.39,3136.16,3126.6,3134.6,17013.581
2022-01-20 13:00:00,3134.6,3141.0,3133.2,3137.42,8389.24
2022-01-20 13:15:00,3137.42,3143.0,3131.45,3138.88,10760.513
2022-01-20 13:30:00,3138.89,3173.99,3138.16,3171.03,55522.145
2022-01-20 13:45:00,3171.03,3182.93,3167.31,3180.61,28388.913
2022-01-20 14:00:00,3180.62,3196.27,3180.61,3190.69,36775.504
2022-01-20 14:15:00,3190.7,3194.44,3186.15,3189.19,13902.653
2022-01-20 14:30:00,3189.18,3213.69,3188.33,3206.55,57296.143
2022-01-20 14:45:00,3206.56,3221.0,3204.71,3216.89,31942.465
2022-01-20 15:00:00,3216.9,3266.05,3215.0,3244.8,94330.394
2022-01-20 15:15:00,3244.8,3255.9,3237.6,3251.07,39272.925
2022-01-20 15:30:00,3251.07,3257.46,3242.55,3250.55,24539.429
2022-01-20 15:45:00,3250.55,3271.64,3244.41,3260.67,27980.664
2022-01-20 16:00:00,3260.67,3272.24,3245.3,3248.91,51144.699
2022-01-20 16:15:00,3248.82,3252.46,3243.02,3250.95,19951.298
2022-01-20 16:30:00,3250.94,3256.29,3237.78,3239.33,19990.641
2022-01-20 16:45:00,3239.37,3249.9,3238.77,3245.2,11895.831
2022-01-20 17:00:00,3245.2,3248.7,3239.86,3244.04,10468.376
2022-01-20 17:15:00,3244.04,3247.8,3238.2,3246.45,9157.656
2022-01-20 17:30:00,3246.45,3249.92,3233.31,3233.69,15444.957
2022-01-20 17:45:00,3233.67,3235.9,3225.09,3231.88,18123.31
2022-01-20 18:00:00,3231.89,3234.83,3218.35,3227.43,23624.8
2022-01-20 18:15:00,3227.44,3232.63,3222.48,3224.77,18231.871
2022-01-20 18:30:00,3224.77,3231.69,3216.92,3227.29,16426.915
2022-01-20 18:45:00,3227.29,3230.66,3203.56,3206.65,20034.327
2022-01-20 19:00:00,3206.64,3243.63,3203.0,3228.3,43643.08
2022-01-20 19:15:00,3228.3,3236.09,3226.06,3226.49,14499.652
2022-01-20 19:30:00,3226.5,3226.5,3215.66,3217.88,14440.965
2022-01-20 19:45:00,3217.89,3220.0,3213.47,3214.53,7497.103
2022-01-20 20:00:00,3214.55,3218.74,3201.52,3203.5,16862.428
2022-01-20 20:15:00,3203.41,3208.44,3193.98,3196.1,18392.789
2022-01-20 20:30:00,3196.18,3198.53,3186.69,3188.02,18842.485
2022-01-20 20:45:00,3188.02,3196.18,3183.0,3193.75,18926.118
2022-01-20 21:00:00,3193.74,3196.29,3180.33,3180.48,11814.373
2022-01-20 21:15:00,3180.47,3190.0,3172.0,3172.88,14890.872
2022-01-20 21:30:00,3172.88,3174.74,3104.13,3125.23,87695.177
2022-01-20 21:45:00,3125.22,3125.22,3077.48,3078.74,58883.082
2022-01-20 22:00:00,3078.74,3104.75,3055.0,3078.58,79846.737
2022-01-20 22:15:00,3078.48,3090.27,3058.46,3086.48,34420.833
2022-01-20 22:30:00,3086.48,3086.48,3050.0,3063.63,30175.318
2022-01-20 22:45:00,3063.66,3066.51,3019.93,3059.14,58657.607
2022-01-20 23:00:00,3059.13,3059.94,3037.01,3044.45,29059.315
2022-01-20 23:15:00,3044.72,3044.72,3005.32,3019.17,49059.199
2022-01-20 23:30:00,3019.17,3023.48,3002.03,3022.45,35137.37
2022-01-20 23:45:00,3022.44,3025.63,2985.0,2999.92,67827.341
2022-01-21 00:00:00,2999.92,3007.87,2970.0,2991.66,70713.152
2022-01-21 00:15:00,2991.67,3025.18,2982.0,3021.33,45999.329
2022-01-21 00:30:00,3021.3,3031.9,3010.92,3026.25,31734.757
2022-01-21 00:45:00,3026.22,3026.86,3010.0,3015.06,18080.769
2022-01-21 01:00:00,3015.06,3017.93,2982.29,2994.0,40835.021
2022-01-21 01:15:00,2994.0,3003.81,2989.66,2994.16,14609.359
2022-01-21 01:30:00,2994.16,2994.5,2933.03,2942.32,79308.386
2022-01-21 01:45:00,2942.32,2944.17,2890.59,2898.74,91993.802
2022-01-21 02:00:00,2898.74,2924.34,2882.3,2910.86,55284.772
2022-01-21 02:15:00,2910.86,2954.05,2880.57,2942.32,87201.156
2022-01-21 02:30:00,2942.32,2944.9,2914.45,2915.87,34472.069
2022-01-21 02:45:00,2915.87,2926.8,2905.0,2906.06,22699.325
2022-01-21 03:00:00,2906.05,2916.5,2850.42,2871.27,85419.096
2022-01-21 03:15:00,2871.53,2874.38,2823.34,2835.76,83641.675
2022-01-21 03:30:00,2835.73,2860.0,2806.5,2848.25,110918.862
2022-01-21 03:45:00,2848.25,2862.19,2824.97,2836.04,43777.4
2022-01-21 04:00:00,2836.04,2864.42,2833.55,2851.02,40057.099
2022-01-21 04:15:00,2851.03,2864.24,2846.1,2860.86,22152.819
2022-01-21 04:30:00,2860.88,2879.71,2852.29,2862.25,31074.546
2022-01-21 04:45:00,2862.25,2869.16,2857.0,2860.87,15848.435
2022-01-21 05:00:00,2860.91,2869.35,2850.4,2855.41,20912.155
2022-01-21 05:15:00,2855.41,2864.23,2846.79,2856.01,21549.889
2022-01-21 05:30:00,2856.0,2871.92,2852.41,2869.99,17103.494
2022-01-21 05:45:00,2870.0,2875.25,2852.0,2856.93,23280.712
2022-01-21 06:00:00,2856.92,2865.0,2846.62,2849.73,18447.606
2022-01-21 06:15:00,2849.61,2862.09,2845.49,2859.63,16325.857
2022-01-21 06:30:00,2859.63,2863.1,2843.64,2844.73,21870.633
2022-01-21 06:45:00,2844.73,2853.17,2832.64,2844.25,22315.467
2022-01-21 07:00:00,2844.26,2859.99,2834.0,2858.47,26598.922
2022-01-21 07:15:00,2858.47,2862.0,2849.03,2856.99,12911.215
2022-01-21 07:30:00,2856.91,2870.0,2851.02,2867.92,16731.653
2022-01-21 07:45:00,2867.9,2893.67,2867.61,2879.82,43563.464
2022-01-21 08:00:00,2879.81,2894.67,2874.41,2884.95,29155.438
2022-01-21 08:15:00,2884.95,2891.9,2876.03,2887.99,21926.127
2022-01-21 08:30:00,2888.0,2896.52,2882.68,2885.54,18945.995
2022-01-21 08:45:00,2885.55,2895.75,2877.01,2890.06,17198.542
2022-01-21 09:00:00,2890.06,2891.55,2871.62,2876.78,17622.485
2022-01-21 09:15:00,2876.78,2885.45,2872.15,2878.08,13595.738
2022-01-21 09:30:00,2878.08,2886.06,2870.08,2874.37,16157.138
2022-01-21 09:45:00,2874.38,2884.22,2866.55,2867.35,14225.368
2022-01-21 10:00:00,2867.36,2879.99,2861.17,2874.15,21438.074
2022-01-21 10:15:00,2874.16,2886.11,2869.3,2877.15,19168.824
2022-01-21 10:30:00,2877.15,2883.36,2864.24,2865.92,12459.148
2022-01-21 10:45:00,2865.84,2876.76,2862.1,2871.67,16540.584
2022-01-21 11:00:00,2871.67,2876.86,2854.17,2857.11,23250.704
2022-01-21 11:15:00,2857.11,2859.32,2842.0,2853.79,26286.049
2022-01-21 11:30:00,2853.8,2856.1,2835.38,2849.48,22980.125
2022-01-21 11:45:00,2849.47,2850.0,2834.0,2847.33,23227.54
2022-01-21 12:00:00,2847.32,2853.77,2804.16,2808.23,59577.694
2022-01-21 12:15:00,2808.24,2830.0,2801.55,2811.68,50388.207
2022-01-21 12:30:00,2811.91,2812.02,2726.35,2757.0,173790.951
2022-01-21 12:45:00,2757.0,2780.81,2746.5,2776.84,74768.399
2022-01-21 13:00:00,2776.84,2799.75,2766.72,2784.75,66504.06
2022-01-21 13:15:00,2784.74,2794.07,2776.63,2786.56,28705.832
2022-01-21 13:30:00,2786.56,2811.64,2757.59,2805.22,58948.152
2022-01-21 13:45:00,2805.22,2814.17,2790.0,2796.29,34003.184
2022-01-21 14:00:00,2796.29,2807.63,2776.84,2782.36,29081.85
2022-01-21 14:15:00,2782.35,2810.0,2774.75,2804.16,33561.045
2022-01-21 14:30:00,2804.4,2834.34,2778.5,2781.18,81372.689
2022-01-21 14:45:00,2781.18,2803.99,2763.19,2782.65,63143.857
2022-01-21 15:00:00,2782.65,2791.83,2763.76,2776.61,54151.648
2022-01-21 15:15:00,2776.49,2808.58,2768.35,2799.36,53099.159
2022-01-21 15:30:00,2799.43,2845.24,2796.8,2840.69,71285.954
2022-01-21 15:45:00,2840.69,2852.5,2825.39,2830.14,56912.968
2022-01-21 16:00:00,2830.14,2844.72,2820.85,2829.09,36427.731
2022-01-21 16:15:00,2829.09,2860.22,2823.4,2844.15,35694.488
2022-01-21 16:30:00,2844.15,2844.15,2805.16,2814.25,50931.581
2022-01-21 16:45:00,2814.34,2815.11,2789.29,2808.79,42717.248
2022-01-21 17:00:00,2808.31,2814.0,2781.0,2784.9,32803.52
2022-01-21 17:15:00,2784.9,2797.99,2776.65,2791.55,21470.448
2022-01-21 17:30:00,2791.55,2795.84,2767.83,2776.98,29712.964
2022-01-21 17:45:00,2776.98,2781.13,2764.43,2778.86,18906.221
2022-01-21 18:00:00,2778.75,2805.38,2776.78,2802.08,26252.105
2022-01-21 18:15:00,2802.07,2805.0,2752.55,2766.6,37664.789
2022-01-21 18:30:00,2766.59,2795.27,2753.0,2782.63,42459.502
2022-01-21 18:45:00,2782.62,2789.42,2763.7,2764.33,21997.781
2022-01-21 19:00:00,2764.37,2784.52,2764.05,2776.79,18357.11
2022-01-21 19:15:00,2776.8,2788.58,2761.32,2766.91,18668.224
2022-01-21 19:30:00,2766.75,2779.71,2755.93,2769.25,25422.215
2022-01-21 19:45:00,2769.25,2778.0,2737.59,2740.36,27118.003
2022-01-21 20:00:00,2740.35,2762.49,2700.01,2704.7,72839.129
2022-01-21 20:15:00,2704.69,2743.24,2700.0,2705.45,64133.157
2022-01-21 20:30:00,2705.51,2762.89,2704.5,2743.78,59292.883
2022-01-21 20:45:00,2743.71,2756.11,2711.25,2743.71,51945.841
2022-01-21 21:00:00,2744.24,2759.06,2740.0,2740.67,29338.251
2022-01-21 21:15:00,2740.67,2749.17,2710.69,2713.34,24017.262
2022-01-21 21:30:00,2713.33,2719.17,2632.0,2633.78,149533.35
2022-01-21 21:45:00,2633.77,2634.41,2555.0,2606.86,237836.514
2022-01-21 22:00:00,2606.86,2648.02,2605.45,2609.64,62090.089
2022-01-21 22:15:00,2609.44,2632.89,2583.15,2632.89,54291.933
2022-01-21 22:30:00,2632.88,2632.89,2535.39,2572.56,76639.796
2022-01-21 22:45:00,2572.33,2583.38,2495.02,2545.0,171469.331
2022-01-21 23:00:00,2545.14,2558.79,2460.0,2546.54,169281.846
2022-01-21 23:15:00,2546.54,2597.69,2545.63,2594.03,109424.52
2022-01-21 23:30:00,2594.0,2596.79,2556.52,2563.35,53708.806
2022-01-21 23:45:00,2563.49,2575.83,2541.32,2566.91,53921.297
2022-01-22 00:00:00,2566.91,2619.28,2548.41,2570.86,84012.882
2022-01-22 00:15:00,2571.05,2591.0,2551.72,2583.04,45709.475
2022-01-22 00:30:00,2582.97,2625.6,2578.87,2600.92,56647.668
2022-01-22 00:45:00,2600.83,2621.7,2587.44,2590.68,37199.841
2022-01-22 01:00:00,2590.29,2602.99,2578.02,2584.16,38385.08
2022-01-22 01:15:00,2584.16,2616.83,2581.55,2584.74,26844.665
2022-01-22 01:30:00,2585.09,2610.0,2581.44,2599.24,27276.091
2022-01-22 01:45:00,2599.23,2611.99,2591.95,2606.28,21400.536
2022-01-22 02:00:00,2606.28,2608.86,2579.71,2597.17,29577.364
2022-01-22 02:15:00,2597.16,2604.97,2581.27,2591.5,22279.182
2022-01-22 02:30:00,2591.36,2603.31,2582.54,2599.54,20555.885
2022-01-22 02:45:00,2599.54,2605.74,2585.7,2592.2,19566.184
2022-01-22 03:00:00,2592.21,2615.63,2591.68,2602.17,25799.825
2022-01-22 03:15:00,2602.16,2606.72,2586.9,2586.9,18582.513
2022-01-22 03:30:00,2586.9,2592.92,2538.0,2549.57,62662.701
2022-01-22 03:45:00,2549.95,2567.49,2539.05,2565.73,28690.822
2022-01-22 04:00:00,2565.73,2575.0,2556.87,2573.45,28522.839
2022-01-22 04:15:00,2573.44,2575.0,2559.15,2559.96,15124.87
2022-01-22 04:30:00,2559.95,2569.35,2546.0,2565.42,20954.687
2022-01-22 04:45:00,2565.43,2569.79,2550.06,2554.31,20261.185
2022-01-22 05:00:00,2554.46,2558.87,2538.1,2556.29,27459.233
2022-01-22 05:15:00,2556.28,2564.09,2520.76,2525.27,28406.602
2022-01-22 05:30:00,2525.27,2534.94,2505.39,2511.47,45933.951
2022-01-22 05:45:00,2511.11,2524.33,2482.29,2495.0,64934.21
2022-01-22 06:00:00,2494.88,2520.21,2481.83,2495.99,58732.202
2022-01-22 06:15:00,2495.99,2515.0,2486.37,2487.92,35591.869
2022-01-22 06:30:00,2487.9,2531.8,2461.0,2527.83,85760.225
2022-01-22 06:45:00,2527.83,2532.75,2490.91,2506.2,47866.144
2022-01-22 07:00:00,2506.2,2527.36,2487.83,2517.07,41232.411
2022-01-22 07:15:00,2517.06,2517.75,2445.0,2464.98,67060.18
2022-01-22 07:30:00,2464.29,2487.2,2422.76,2481.5,90609.327
2022-01-22 07:45:00,2481.58,2495.0,2458.8,2461.13,38121.716
2022-01-22 08:00:00,2461.6,2504.14,2461.13,2488.3,47079.28
2022-01-22 08:15:00,2488.27,2501.39,2469.34,2496.89,34280.38
2022-01-22 08:30:00,2496.89,2504.49,2470.13,2473.6,31587.549
2022-01-22 08:45:00,2473.65,2488.09,2464.66,2468.13,21012.791
2022-01-22 09:00:00,2467.95,2486.01,2451.22,2464.54,38565.18
2022-01-22 09:15:00,2464.53,2484.44,2456.57,2460.24,36511.365
2022-01-22 09:30:00,2460.33,2468.0,2405.7,2416.94,81178.43
2022-01-22 09:45:00,2416.61,2434.47,2367.85,2388.1,156227.101
2022-01-22 10:00:00,2387.88,2403.45,2293.56,2344.07,268244.886
2022-01-22 10:15:00,2344.07,2417.0,2317.18,2404.55,164372.921
2022-01-22 10:30:00,2404.41,2468.83,2399.6,2455.34,139257.911
2022-01-22 10:45:00,2455.21,2457.2,2415.41,2449.17,64897.109
2022-01-22 11:00:00,2449.39,2479.03,2429.78,2432.13,55270.318
2022-01-22 11:15:00,2432.14,2448.92,2427.7,2439.52,26863.69
2022-01-22 11:30:00,2439.53,2448.0,2402.12,2408.92,40778.252
2022-01-22 11:45:00,2409.03,2443.67,2385.0,2430.11,74972.963
2022-01-22 12:00:00,2430.17,2453.47,2421.76,2441.47,51603.749
2022-01-22 12:15:00,2441.29,2466.24,2430.0,2434.52,48096.767
2022-01-22 12:30:00,2434.52,2465.68,2433.29,2459.37,28463.28
2022-01-22 12:45:00,2459.36,2498.09,2457.91,2489.02,55524.873
2022-01-22 13:00:00,2489.02,2498.45,2472.26,2494.16,32307.411
2022-01-22 13:15:00,2493.8,2518.48,2484.0,2486.78,63447.953
2022-01-22 13:30:00,2486.77,2490.0,2465.44,2468.29,36187.94
2022-01-22 13:45:00,2468.33,2484.34,2456.07,2466.0,37636.58
2022-01-22 14:00:00,2466.0,2472.37,2450.87,2452.29,27634.417
2022-01-22 14:15:00,2452.38,2468.26,2451.0,2456.96,19617.128
2022-01-22 14:30:00,2456.9,2469.39,2446.08,2457.54,23120.825
2022-01-22 14:45:00,2457.53,2466.55,2415.32,2418.17,55728.403
2022-01-22 15:00:00,2418.18,2430.8,2400.0,2402.06,58803.222
2022-01-22 15:15:00,2402.28,2416.49,2385.0,2390.21,64363.325
2022-01-22 15:30:00,2390.66,2412.84,2378.43,2402.45,41710.353
2022-01-22 15:45:00,2402.61,2405.98,2379.83,2385.72,29407.981
2022-01-22 16:00:00,2385.72,2444.88,2360.81,2434.59,107464.518
2022-01-22 16:15:00,2434.59,2466.45,2420.0,2442.86,78288.986
2022-01-22 16:30:00,2442.44,2459.46,2430.3,2439.6,34075.887
2022-01-22 16:45:00,2439.58,2442.67,2410.52,2438.9,46320.127
2022-01-22 17:00:00,2438.49,2450.8,2398.21,2412.02,49423.499
2022-01-22 17:15:00,2412.02,2430.04,2380.84,2386.04,49758.866
2022-01-22 17:30:00,2386.04,2405.7,2376.47,2391.06,43493.857
2022-01-22 17:45:00,2391.01,2406.57,2367.32,2378.98,39663.321
2022-01-22 18:00:00,2378.98,2385.75,2349.89,2361.85,51460.809
2022-01-22 18:15:00,2362.1,2396.64,2353.08,2359.84,49401.81
2022-01-22 18:30:00,2359.71,2361.19,2321.06,2332.37,64056.857
2022-01-22 18:45:00,2332.5,2365.87,2323.5,2329.59,43576.273
2022-01-22 19:00:00,2329.6,2363.83,2328.86,2353.49,39116.523
2022-01-22 19:15:00,2353.51,2358.87,2318.0,2327.67,43510.936
2022-01-22 19:30:00,2328.11,2355.63,2326.97,2345.42,31919.586
2022-01-22 19:45:00,2345.41,2375.13,2326.5,2335.92,39832.949
2022-01-22 20:00:00,2336.15,2445.64,2316.72,2429.46,121685.599
2022-01-22 20:15:00,2429.54,2456.64,2386.61,2392.51,87553.26
2022-01-22 20:30:00,2392.58,2420.0,2390.0,2390.0,37635.101
2022-01-22 20:45:00,2390.01,2446.11,2366.49,2428.8,64652.364
2022-01-22 21:00:00,2428.75,2433.59,2408.75,2413.29,24652.476
2022-01-22 21:15:00,2413.56,2444.82,2411.12,2425.52,29309.622
2022-01-22 21:30:00,2425.79,2449.0,2417.34,2441.52,26954.026
2022-01-22 21:45:00,2441.5,2470.72,2430.33,2444.02,38555.423
2022-01-22 22:00:00,2444.4,2445.46,2424.27,2433.51,33187.129
2022-01-22 22:15:00,2433.52,2435.66,2401.5,2402.27,15465.929
2022-01-22 22:30:00,2402.27,2402.27,2377.56,2385.57,22666.702
2022-01-22 22:45:00,2385.57,2387.83,2363.96,2377.83,25944.554
2022-01-22 23:00:00,2377.82,2394.48,2369.21,2392.42,20851.289
2022-01-22 23:15:00,2392.59,2407.95,2386.96,2407.83,28753.342
2022-01-22 23:30:00,2407.9,2408.29,2390.01,2392.35,17759.547
2022-01-22 23:45:00,2392.3,2414.0,2390.6,2410.96,18891.008
2022-01-23 00:00:00,2410.57,2429.84,2397.63,2417.25,35798.749
2022-01-23 00:15:00,2417.25,2443.88,2405.84,2436.52,38813.124
2022-01-23 00:30:00,2436.52,2446.0,2427.04,2432.87,25325.8
2022-01-23 00:45:00,2432.87,2449.23,2431.13,2446.52,15989.0
2022-01-23 01:00:00,2446.51,2455.1,2432.56,2437.81,27812.04
2022-01-23 01:15:00,2437.99,2449.6,2432.56,2445.3,23305.627
2022-01-23 01:30:00,2445.41,2462.99,2442.97,2447.4,29287.833
2022-01-23 01:45:00,2447.4,2450.6,2440.0,2444.07,13669.677
2022-01-23 02:00:00,2444.07,2447.43,2422.26,2426.21,19470.72
2022-01-23 02:15:00,2426.3,2430.92,2417.63,2425.44,13933.845
2022-01-23 02:30:00,2425.44,2433.26,2414.44,2417.11,15894.126
2022-01-23 02:45:00,2417.12,2423.0,2386.3,2393.18,39891.473
2022-01-23 03:00:00,2392.97,2405.4,2390.0,2395.05,14897.886
2022-01-23 03:15:00,2395.05,2403.6,2384.19,2395.88,17338.06
2022-01-23 03:30:00,2395.88,2417.62,2392.07,2414.2,19908.795
2022-01-23 03:45:00,2414.19,2418.6,2409.4,2414.96,10809.54
2022-01-23 04:00:00,2414.89,2431.78,2406.22,2428.33,20593.089
2022-01-23 04:15:00,2428.32,2436.99,2423.0,2433.15,17274.091
2022-01-23 04:30:00,2433.14,2444.0,2430.57,2437.24,30324.509
2022-01-23 04:45:00,2437.14,2437.67,2427.45,2432.0,11011.931
2022-01-23 05:00:00,2432.0,2440.6,2409.82,2413.18,31335.592
2022-01-23 05:15:00,2413.18,2423.96,2410.29,2420.67,20742.272
2022-01-23 05:30:00,2420.67,2441.98,2420.67,2434.2,15531.434
2022-01-23 05:45:00,2434.2,2485.56,2429.59,2466.9,63046.634
2022-01-23 06:00:00,2466.87,2473.51,2453.78,2459.12,27360.261
2022-01-23 06:15:00,2459.04,2479.3,2454.51,2459.73,27029.87
2022-01-23 06:30:00,2459.72,2464.2,2451.3,2455.89,20908.97
2022-01-23 06:45:00,2455.89,2461.59,2448.89,2461.09,12439.837
2022-01-23 07:00:00,2461.1,2488.71,2456.17,2485.56,30322.18
2022-01-23 07:15:00,2485.57,2495.32,2481.16,2491.55,30069.396
2022-01-23 07:30:00,2491.55,2500.0,2486.52,2496.02,19684.383
2022-01-23 07:45:00,2496.24,2496.61,2482.37,2486.1,15886.959
2022-01-23 08:00:00,2485.8,2513.82,2473.64,2490.76,70520.709
2022-01-23 08:15:00,2490.77,2498.49,2480.21,2482.19,28804.734
2022-01-23 08:30:00,2482.53,2507.1,2479.44,2499.05,31438.6
2022-01-23 08:45:00,2499.05,2519.26,2490.58,2517.3,18334.108
2022-01-23 09:00:00,2517.3,2531.23,2506.27,2526.35,35027.41
2022-01-23 09:15:00,2526.34,2540.0,2522.91,2538.0,32400.325
2022-01-23 09:30:00,2538.0,2549.0,2526.1,2529.75,36738.914
2022-01-23 09:45:00,2529.75,2538.99,2524.15,2532.02,19744.017
2022-01-23 10:00:00,2532.14,2534.07,2517.78,2525.97,28398.704
2022-01-23 10:15:00,2525.97,2526.28,2511.9,2523.97,18106.357
2022-01-23 10:30:00,2524.22,2531.28,2518.53,2527.35,9733.362
2022-01-23 10:45:00,2527.35,2535.7,2514.26,2532.56,21285.436
2022-01-23 11:00:00,2532.74,2534.96,2526.0,2527.26,10364.734
2022-01-23 11:15:00,2527.26,2529.43,2506.16,2509.24,25030.36
2022-01-23 11:30:00,2509.01,2509.01,2490.48,2498.49,31794.494
2022-01-23 11:45:00,2498.49,2505.87,2495.01,2497.59,9244.158
2022-01-23 12:00:00,2497.58,2504.38,2485.93,2487.56,17662.48
2022-01-23 12:15:00,2487.42,2503.38,2482.64,2495.01,25732.857
2022-01-23 12:30:00,2495.02,2499.59,2484.0,2485.35,15882.153
2022-01-23 12:45:00,2485.13,2496.47,2481.38,2494.25,15105.525
2022-01-23 13:00:00,2494.26,2497.0,2481.76,2491.34,15855.807
2022-01-23 13:15:00,2491.31,2505.0,2489.72,2501.52,18697.173
2022-01-23 13:30:00,2501.53,2505.4,2492.46,2501.51,15121.535
2022-01-23 13:45:00,2501.37,2508.95,2496.06,2504.0,17931.368
2022-01-23 14:00:00,2504.0,2513.75,2473.42,2477.44,44572.779
2022-01-23 14:15:00,2477.41,2478.44,2452.0,2463.66,48423.344
2022-01-23 14:30:00,2463.66,2463.8,2438.01,2443.24,34109.773
2022-01-23 14:45:00,2443.05,2446.72,2403.0,2431.34,103172.3
2022-01-23 15:00:00,2431.34,2438.28,2421.03,2423.78,34661.044
2022-01-23 15:15:00,2423.88,2435.85,2423.79,2431.49,14410.301
2022-01-23 15:30:00,2431.5,2432.69,2422.1,2428.55,10629.337
2022-01-23 15:45:00,2428.55,2433.82,2416.88,2431.04,14925.597
2022-01-23 16:00:00,2431.03,2456.0,2424.75,2437.35,33929.538
2022-01-23 16:15:00,2437.35,2444.18,2416.12,2416.41,26387.441
2022-01-23 16:30:00,2416.18,2428.51,2413.65,2421.36,16859.668
2022-01-23 16:45:00,2421.36,2434.82,2420.16,2424.76,9599.272
2022-01-23 17:00:00,2424.58,2442.88,2421.39,2438.31,13934.775
2022-01-23 17:15:00,2438.31,2439.24,2429.77,2436.74,9252.021
2022-01-23 17:30:00,2436.74,2444.96,2434.0,2438.29,8459.203
2022-01-23 17:45:00,2438.28,2444.1,2434.7,2435.77,7642.739
2022-01-23 18:00:00,2435.77,2444.57,2425.01,2429.67,14546.899
2022-01-23 18:15:00,2429.68,2432.69,2417.13,2428.12,19474.628
2022-01-23 18:30:00,2428.04,2432.1,2420.53,2422.27,11236.085
