ts,o,h,l,c,v
2021-04-14 14:45:00,2338.97,2351.09,2326.51,2330.79,34461.094
2021-04-14 15:00:00,2330.79,2354.0,2322.0,2348.28,37997.684
2021-04-14 15:15:00,2348.27,2368.35,2337.69,2338.94,44099.678
2021-04-14 15:30:00,2338.84,2348.86,2324.07,2347.0,49210.328
2021-04-14 15:45:00,2347.03,2354.02,2336.96,2351.2,29364.71
2021-04-14 16:00:00,2350.98,2364.0,2341.56,2363.67,41602.218
2021-04-14 16:15:00,2363.5,2384.01,2362.69,2376.67,42883.043
2021-04-14 16:30:00,2376.59,2390.0,2374.76,2379.32,37528.683
2021-04-14 16:45:00,2379.33,2389.2,2370.15,2377.9,30537.327
2021-04-14 17:00:00,2377.91,2378.19,2362.15,2369.47,24813.157
2021-04-14 17:15:00,2369.47,2379.39,2353.46,2379.24,31058.408
2021-04-14 17:30:00,2378.96,2389.53,2325.69,2327.22,87664.981
2021-04-14 17:45:00,2327.28,2354.1,2327.27,2332.99,47088.437
2021-04-14 18:00:00,2333.0,2335.78,2303.81,2330.61,87392.144
2021-04-14 18:15:00,2330.62,2357.8,2326.9,2351.44,45873.296
2021-04-14 18:30:00,2351.57,2353.53,2333.79,2342.05,27067.816
2021-04-14 18:45:00,2342.05,2355.79,2338.67,2341.52,27294.154
2021-04-14 19:00:00,2341.6,2357.0,2327.0,2354.95,39791.662
2021-04-14 19:15:00,2355.04,2355.85,2328.88,2332.26,27031.114
2021-04-14 19:30:00,2332.08,2333.61,2312.58,2332.42,51966.15
2021-04-14 19:45:00,2332.72,2341.93,2325.0,2338.9,26043.482
2021-04-14 20:00:00,2338.91,2346.93,2326.76,2340.84,19799.149
2021-04-14 20:15:00,2340.85,2355.34,2335.62,2355.34,16292.152
2021-04-14 20:30:00,2355.34,2360.0,2346.44,2359.26,17878.36
2021-04-14 20:45:00,2359.37,2379.16,2355.0,2375.75,33901.375
2021-04-14 21:00:00,2375.74,2397.0,2373.12,2396.66,45968.96
2021-04-14 21:15:00,2396.66,2407.05,2382.22,2405.45,40338.639
2021-04-14 21:30:00,2405.45,2428.63,2395.0,2418.0,63227.071
2021-04-14 21:45:00,2418.0,2438.7,2409.19,2431.81,36885.112
2021-04-14 22:00:00,2431.82,2443.99,2416.8,2434.35,40638.548
2021-04-14 22:15:00,2434.36,2441.12,2420.09,2425.54,44726.649
2021-04-14 22:30:00,2425.48,2436.92,2424.58,2433.8,23367.146
2021-04-14 22:45:00,2433.8,2435.42,2421.41,2429.49,22286.658
2021-04-14 23:00:00,2429.5,2450.0,2428.72,2436.8,38035.459
2021-04-14 23:15:00,2436.79,2447.39,2434.68,2445.01,16782.284
2021-04-14 23:30:00,2445.0,2445.0,2428.0,2432.2,21330.709
2021-04-14 23:45:00,2432.21,2437.72,2417.35,2437.08,29712.684
2021-04-15 00:00:00,2436.74,2457.0,2436.13,2445.52,54545.801
2021-04-15 00:15:00,2445.52,2453.73,2444.8,2446.67,19902.41
2021-04-15 00:30:00,2446.89,2448.81,2422.92,2427.48,25440.713
2021-04-15 00:45:00,2427.48,2438.11,2420.06,2420.38,21671.297
2021-04-15 01:00:00,2420.38,2430.41,2403.14,2414.46,49192.149
2021-04-15 01:15:00,2414.47,2427.64,2412.83,2427.42,24125.677
2021-04-15 01:30:00,2427.42,2432.11,2419.74,2426.67,17048.281
2021-04-15 01:45:00,2426.67,2429.61,2414.3,2421.67,19605.158
2021-04-15 02:00:00,2421.67,2438.39,2420.34,2421.37,21830.764
2021-04-15 02:15:00,2421.38,2422.65,2405.86,2409.72,25754.847
2021-04-15 02:30:00,2409.72,2431.83,2409.34,2428.08,19035.263
2021-04-15 02:45:00,2428.09,2442.66,2426.78,2428.36,31614.891
2021-04-15 03:00:00,2428.36,2435.23,2418.72,2434.64,22822.073
2021-04-15 03:15:00,2434.64,2458.69,2434.4,2458.64,36764.154
2021-04-15 03:30:00,2458.64,2480.12,2458.63,2477.21,61178.006
2021-04-15 03:45:00,2477.09,2485.13,2470.45,2480.32,31665.266
2021-04-15 04:00:00,2480.31,2483.45,2468.6,2478.6,29772.821
2021-04-15 04:15:00,2478.59,2481.85,2469.51,2472.68,18700.981
2021-04-15 04:30:00,2472.68,2475.72,2458.69,2467.37,28679.705
2021-04-15 04:45:00,2467.37,2467.48,2453.78,2455.16,22817.555
2021-04-15 05:00:00,2455.16,2463.52,2454.59,2460.46,15768.798
2021-04-15 05:15:00,2460.47,2460.47,2450.4,2454.11,18598.788
2021-04-15 05:30:00,2454.11,2469.0,2453.07,2463.89,15956.509
2021-04-15 05:45:00,2463.9,2482.0,2463.53,2474.32,26765.689
2021-04-15 06:00:00,2474.32,2486.33,2470.1,2480.2,28247.04
2021-04-15 06:15:00,2480.19,2483.77,2467.86,2471.79,22514.548
2021-04-15 06:30:00,2471.79,2474.96,2465.65,2469.7,17507.548
2021-04-15 06:45:00,2469.94,2475.5,2459.94,2466.99,21073.236
2021-04-15 07:00:00,2467.0,2481.76,2465.86,2480.38,29692.086
2021-04-15 07:15:00,2480.38,2481.6,2460.2,2480.51,38324.473
2021-04-15 07:30:00,2480.51,2481.36,2469.76,2471.11,21348.049
2021-04-15 07:45:00,2471.11,2479.25,2470.01,2471.86,18957.536
2021-04-15 08:00:00,2471.85,2495.0,2471.85,2478.15,71550.87
2021-04-15 08:15:00,2478.36,2480.0,2451.01,2463.41,75590.974
2021-04-15 08:30:00,2463.42,2468.08,2443.59,2454.68,37164.839
2021-04-15 08:45:00,2454.69,2458.78,2436.56,2442.22,37007.179
2021-04-15 09:00:00,2442.21,2452.31,2438.13,2445.87,25023.106
2021-04-15 09:15:00,2445.87,2457.52,2442.43,2453.44,22846.975
2021-04-15 09:30:00,2453.44,2463.94,2451.81,2454.97,20625.319
2021-04-15 09:45:00,2454.96,2458.2,2447.75,2454.52,14433.93
2021-04-15 10:00:00,2454.52,2464.32,2451.07,2451.52,15991.196
2021-04-15 10:15:00,2451.53,2455.94,2436.9,2440.05,31720.156
2021-04-15 10:30:00,2440.05,2442.61,2428.0,2439.01,33092.13
2021-04-15 10:45:00,2439.0,2439.39,2415.0,2418.36,38076.732
2021-04-15 11:00:00,2418.36,2427.13,2410.0,2422.58,35743.577
2021-04-15 11:15:00,2422.57,2433.84,2420.8,2429.9,24248.077
2021-04-15 11:30:00,2429.9,2441.29,2428.5,2437.16,11815.366
2021-04-15 11:45:00,2437.17,2441.0,2430.0,2433.71,11841.666
2021-04-15 12:00:00,2433.46,2447.6,2427.0,2441.9,26387.267
2021-04-15 12:15:00,2441.78,2445.91,2439.13,2444.13,9879.993
2021-04-15 12:30:00,2444.15,2444.7,2436.4,2443.72,11303.571
2021-04-15 12:45:00,2443.72,2444.07,2436.4,2443.31,10025.119
2021-04-15 13:00:00,2443.31,2447.93,2439.0,2446.03,17904.754
2021-04-15 13:15:00,2446.05,2457.62,2445.4,2450.58,27954.495
2021-04-15 13:30:00,2450.57,2472.0,2450.57,2471.74,30832.175
2021-04-15 13:45:00,2471.75,2476.97,2463.38,2469.77,30566.369
2021-04-15 14:00:00,2469.77,2475.22,2453.0,2461.24,36864.503
2021-04-15 14:15:00,2461.24,2473.41,2458.15,2466.45,25140.535
2021-04-15 14:30:00,2466.45,2481.54,2466.4,2468.07,30965.105
2021-04-15 14:45:00,2468.07,2477.0,2460.0,2465.4,22348.343
2021-04-15 15:00:00,2465.25,2469.0,2451.31,2462.61,29326.972
2021-04-15 15:15:00,2462.61,2473.77,2456.0,2457.96,24241.163
2021-04-15 15:30:00,2457.92,2464.8,2451.19,2457.88,18152.555
2021-04-15 15:45:00,2457.88,2469.8,2455.01,2463.92,17963.997
2021-04-15 16:00:00,2463.92,2489.75,2460.48,2486.8,52099.712
2021-04-15 16:15:00,2486.82,2487.0,2462.56,2468.11,33855.323
2021-04-15 16:30:00,2468.11,2468.94,2455.1,2461.13,24251.769
2021-04-15 16:45:00,2461.13,2466.8,2455.41,2456.45,17429.734
2021-04-15 17:00:00,2456.45,2461.25,2436.84,2447.97,38922.008
2021-04-15 17:15:00,2447.98,2452.49,2436.39,2443.11,19878.253
2021-04-15 17:30:00,2443.11,2452.49,2443.0,2452.36,16445.317
2021-04-15 17:45:00,2452.19,2463.0,2450.54,2461.56,15685.857
2021-04-15 18:00:00,2461.55,2461.56,2453.2,2456.91,9094.145
2021-04-15 18:15:00,2456.91,2461.5,2456.55,2457.18,9292.162
2021-04-15 18:30:00,2457.17,2477.42,2456.93,2470.21,24960.373
2021-04-15 18:45:00,2470.21,2474.47,2468.0,2472.02,11903.271
2021-04-15 19:00:00,2472.02,2477.49,2464.84,2468.88,20179.512
2021-04-15 19:15:00,2468.84,2474.51,2465.31,2469.26,13794.715
2021-04-15 19:30:00,2469.17,2479.29,2463.51,2478.16,17069.969
2021-04-15 19:45:00,2478.54,2499.0,2477.98,2485.13,51694.392
2021-04-15 20:00:00,2485.13,2503.17,2484.01,2486.9,50939.152
2021-04-15 20:15:00,2486.9,2499.5,2486.49,2499.0,21841.447
2021-04-15 20:30:00,2499.01,2506.39,2491.55,2492.0,30511.882
2021-04-15 20:45:00,2492.0,2505.04,2489.44,2503.91,23453.992
2021-04-15 21:00:00,2503.94,2504.5,2495.66,2500.16,16903.888
2021-04-15 21:15:00,2500.16,2500.32,2486.55,2491.73,16452.57
2021-04-15 21:30:00,2491.74,2503.52,2490.62,2500.75,13382.224
2021-04-15 21:45:00,2500.74,2503.3,2492.6,2501.32,15534.274
2021-04-15 22:00:00,2501.42,2526.0,2492.98,2523.72,46632.675
2021-04-15 22:15:00,2523.72,2540.17,2523.08,2532.13,67365.742
2021-04-15 22:30:00,2532.13,2547.19,2532.13,2538.35,42283.095
2021-04-15 22:45:00,2538.34,2539.38,2529.3,2531.44,25543.802
2021-04-15 23:00:00,2531.44,2548.6,2531.22,2535.41,27609.269
2021-04-15 23:15:00,2535.27,2540.23,2514.65,2525.66,46280.414
2021-04-15 23:30:00,2525.88,2526.58,2509.17,2509.17,27555.203
2021-04-15 23:45:00,2509.13,2521.9,2509.11,2519.85,18514.246
2021-04-16 00:00:00,2519.85,2530.0,2519.64,2523.94,30161.802
2021-04-16 00:15:00,2523.91,2546.92,2523.38,2534.01,31035.767
2021-04-16 00:30:00,2534.0,2546.52,2534.0,2541.34,20098.13
2021-04-16 00:45:00,2541.69,2553.0,2534.52,2534.54,28086.1
2021-04-16 01:00:00,2534.73,2540.9,2523.47,2534.72,24483.127
2021-04-16 01:15:00,2534.71,2535.06,2518.9,2520.34,21221.891
2021-04-16 01:30:00,2520.34,2521.34,2491.0,2498.11,56073.434
2021-04-16 01:45:00,2498.2,2518.3,2480.62,2512.03,52927.988
2021-04-16 02:00:00,2512.04,2524.24,2508.46,2516.97,20616.801
2021-04-16 02:15:00,2516.98,2519.48,2505.24,2517.85,16553.38
2021-04-16 02:30:00,2517.73,2517.94,2496.0,2501.44,18154.113
2021-04-16 02:45:00,2501.44,2509.29,2488.6,2496.19,26484.163
2021-04-16 03:00:00,2496.2,2502.98,2486.1,2499.57,24566.616
2021-04-16 03:15:00,2499.57,2515.76,2493.7,2508.67,24600.194
2021-04-16 03:30:00,2508.66,2513.97,2500.0,2504.87,17385.36
2021-04-16 03:45:00,2504.87,2514.71,2501.14,2503.52,19406.641
2021-04-16 04:00:00,2503.52,2504.39,2480.0,2488.78,40594.792
2021-04-16 04:15:00,2488.65,2494.67,2484.75,2489.25,15439.078
2021-04-16 04:30:00,2489.24,2489.24,2432.93,2452.08,112958.033
2021-04-16 04:45:00,2452.08,2460.9,2421.97,2426.92,64865.268
2021-04-16 05:00:00,2427.25,2452.69,2415.0,2450.01,61118.536
2021-04-16 05:15:00,2450.02,2458.35,2442.22,2448.65,26170.774
2021-04-16 05:30:00,2448.65,2449.99,2418.62,2434.41,50858.893
2021-04-16 05:45:00,2434.08,2435.0,2411.1,2426.0,41935.447
2021-04-16 06:00:00,2425.99,2426.64,2370.0,2412.8,145780.816
2021-04-16 06:15:00,2412.81,2417.12,2381.0,2395.38,64958.764
2021-04-16 06:30:00,2395.45,2418.99,2385.0,2417.22,48130.432
2021-04-16 06:45:00,2417.41,2424.14,2404.02,2420.54,33821.22
2021-04-16 07:00:00,2420.59,2420.59,2401.1,2411.7,33100.324
2021-04-16 07:15:00,2411.7,2424.54,2392.12,2421.84,47361.137
2021-04-16 07:30:00,2421.91,2435.0,2418.88,2432.04,37234.167
2021-04-16 07:45:00,2432.04,2434.89,2422.26,2429.44,27078.587
2021-04-16 08:00:00,2429.55,2447.43,2415.0,2439.83,53235.18
2021-04-16 08:15:00,2439.83,2453.09,2439.82,2446.3,27883.848
2021-04-16 08:30:00,2446.26,2446.59,2426.83,2445.23,31734.345
2021-04-16 08:45:00,2445.23,2445.25,2419.78,2422.64,35095.321
2021-04-16 09:00:00,2422.65,2423.88,2395.7,2399.23,76521.071
2021-04-16 09:15:00,2399.21,2413.73,2386.0,2395.09,69161.585
2021-04-16 09:30:00,2395.08,2403.0,2362.11,2372.95,100847.099
2021-04-16 09:45:00,2372.88,2395.73,2370.1,2387.23,48632.455
2021-04-16 10:00:00,2387.41,2407.99,2378.68,2403.9,42991.637
2021-04-16 10:15:00,2403.9,2405.61,2389.28,2402.89,32785.231
2021-04-16 10:30:00,2402.88,2403.46,2361.71,2367.78,53850.084
2021-04-16 10:45:00,2367.91,2378.7,2350.13,2355.25,63079.146
2021-04-16 11:00:00,2355.17,2380.0,2350.41,2373.34,46266.834
2021-04-16 11:15:00,2373.34,2373.36,2330.48,2368.55,111388.219
2021-04-16 11:30:00,2368.55,2380.56,2353.62,2377.61,43004.39
2021-04-16 11:45:00,2377.61,2387.53,2372.3,2386.49,23164.636
2021-04-16 12:00:00,2386.49,2386.49,2370.7,2381.92,31524.499
2021-04-16 12:15:00,2381.91,2392.3,2364.53,2391.92,31992.767
2021-04-16 12:30:00,2391.9,2403.08,2384.31,2389.26,35895.675
2021-04-16 12:45:00,2389.26,2394.01,2378.72,2381.69,23582.901
2021-04-16 13:00:00,2381.68,2401.77,2371.45,2401.07,36538.481
2021-04-16 13:15:00,2401.06,2407.62,2391.01,2407.04,31795.928
2021-04-16 13:30:00,2406.85,2410.0,2359.73,2360.86,71818.112
2021-04-16 13:45:00,2360.65,2361.64,2298.23,2354.91,180398.852
2021-04-16 14:00:00,2354.91,2387.0,2349.31,2379.41,65750.194
2021-04-16 14:15:00,2379.64,2412.92,2364.08,2408.24,65142.004
2021-04-16 14:30:00,2408.23,2422.49,2404.88,2419.86,44225.368
2021-04-16 14:45:00,2419.86,2419.86,2409.04,2409.37,22287.297
2021-04-16 15:00:00,2409.38,2414.83,2392.58,2404.11,27129.923
2021-04-16 15:15:00,2404.12,2414.77,2399.49,2412.94,16338.273
2021-04-16 15:30:00,2412.76,2428.54,2404.3,2414.88,31694.624
2021-04-16 15:45:00,2414.88,2439.49,2409.15,2430.77,41864.901
2021-04-16 16:00:00,2430.77,2439.24,2415.36,2422.97,44675.214
2021-04-16 16:15:00,2422.97,2425.6,2408.7,2410.32,27623.911
2021-04-16 16:30:00,2410.49,2422.85,2408.08,2421.58,17640.803
2021-04-16 16:45:00,2421.58,2439.83,2421.52,2433.38,33576.676
2021-04-16 17:00:00,2433.37,2441.0,2420.53,2430.12,25575.413
2021-04-16 17:15:00,2430.17,2438.64,2430.16,2434.37,14348.174
2021-04-16 17:30:00,2434.37,2445.61,2434.37,2439.57,24931.036
2021-04-16 17:45:00,2439.58,2443.58,2427.75,2429.4,17860.536
2021-04-16 18:00:00,2429.4,2435.78,2404.11,2417.79,34752.669
2021-04-16 18:15:00,2417.8,2423.76,2407.96,2415.29,23241.012
2021-04-16 18:30:00,2415.29,2430.23,2415.02,2426.51,13827.731
2021-04-16 18:45:00,2426.51,2442.27,2426.06,2436.8,15367.033
2021-04-16 19:00:00,2436.66,2441.4,2419.19,2426.11,19760.244
2021-04-16 19:15:00,2426.1,2431.02,2406.0,2412.7,18999.539
2021-04-16 19:30:00,2412.41,2427.4,2412.06,2427.4,12660.057
2021-04-16 19:45:00,2427.41,2435.22,2420.0,2433.02,11652.418
2021-04-16 20:00:00,2433.03,2443.84,2424.78,2439.0,22754.588
2021-04-16 20:15:00,2439.0,2447.37,2435.26,2447.12,18470.768
2021-04-16 20:30:00,2447.14,2456.43,2447.14,2451.33,24512.094
2021-04-16 20:45:00,2451.34,2464.59,2451.33,2458.1,24307.668
2021-04-16 21:00:00,2458.1,2464.33,2450.41,2453.16,13577.403
2021-04-16 21:15:00,2453.16,2453.76,2441.49,2445.16,11090.273
2021-04-16 21:30:00,2445.16,2461.0,2445.06,2461.0,8216.669
2021-04-16 21:45:00,2461.0,2465.13,2447.12,2447.12,11610.574
2021-04-16 22:00:00,2447.1,2456.76,2432.0,2435.38,22001.134
2021-04-16 22:15:00,2435.38,2444.59,2424.04,2434.7,16553.526
2021-04-16 22:30:00,2434.7,2442.52,2434.08,2435.96,8707.603
2021-04-16 22:45:00,2436.22,2439.0,2421.2,2422.48,12801.612
2021-04-16 23:00:00,2422.48,2434.67,2422.0,2433.5,13307.202
2021-04-16 23:15:00,2433.3,2436.86,2426.57,2428.1,7737.805
2021-04-16 23:30:00,2428.11,2432.69,2420.14,2427.27,13321.721
2021-04-16 23:45:00,2427.45,2435.93,2425.0,2427.29,19188.411
2021-04-17 00:00:00,2427.29,2477.29,2427.28,2477.16,50819.584
2021-04-17 00:15:00,2476.92,2481.95,2438.8,2458.84,37197.737
2021-04-17 00:30:00,2458.84,2465.87,2444.93,2448.19,21299.538
2021-04-17 00:45:00,2448.25,2472.0,2447.87,2464.63,14628.556
2021-04-17 01:00:00,2464.63,2480.0,2464.38,2471.05,18413.53
2021-04-17 01:15:00,2471.06,2489.33,2470.86,2484.29,19461.908
2021-04-17 01:30:00,2484.57,2490.86,2476.81,2489.2,16765.155
2021-04-17 01:45:00,2489.21,2495.93,2479.04,2481.58,17667.256
2021-04-17 02:00:00,2481.58,2489.05,2479.22,2483.68,13091.259
2021-04-17 02:15:00,2483.69,2490.32,2478.0,2488.97,15999.526
2021-04-17 02:30:00,2488.97,2494.94,2484.01,2492.97,10798.315
2021-04-17 02:45:00,2492.96,2494.72,2486.29,2488.26,11731.444
2021-04-17 03:00:00,2488.31,2493.22,2473.06,2479.38,16318.561
2021-04-17 03:15:00,2479.39,2483.54,2467.04,2472.64,14030.671
2021-04-17 03:30:00,2472.64,2485.47,2470.56,2483.11,10591.13
2021-04-17 03:45:00,2483.12,2497.83,2483.11,2490.1,18662.247
2021-04-17 04:00:00,2490.1,2499.26,2477.28,2478.41,20237.336
2021-04-17 04:15:00,2478.42,2491.0,2478.14,2486.41,8228.016
2021-04-17 04:30:00,2486.41,2494.44,2481.22,2481.75,10600.748
2021-04-17 04:45:00,2481.74,2487.42,2478.16,2484.17,8460.58
2021-04-17 05:00:00,2484.17,2485.4,2476.06,2477.56,6934.752
2021-04-17 05:15:00,2477.55,2482.77,2470.51,2481.47,9534.25
2021-04-17 05:30:00,2481.47,2489.0,2478.0,2480.81,9157.842
2021-04-17 05:45:00,2480.95,2486.12,2477.87,2482.49,6246.727
2021-04-17 06:00:00,2482.4,2485.47,2471.0,2475.08,9401.314
2021-04-17 06:15:00,2475.07,2482.05,2469.39,2476.83,9924.165
2021-04-17 06:30:00,2476.82,2479.74,2468.91,2470.29,8882.763
2021-04-17 06:45:00,2470.29,2477.86,2467.0,2470.45,7252.678
2021-04-17 07:00:00,2470.45,2478.79,2465.63,2470.52,12491.381
2021-04-17 07:15:00,2470.52,2474.13,2456.06,2458.55,20314.136
2021-04-17 07:30:00,2458.55,2472.01,2454.11,2471.82,12800.055
2021-04-17 07:45:00,2471.91,2474.4,2463.96,2465.64,10677.057
2021-04-17 08:00:00,2465.65,2479.78,2465.65,2474.06,17325.748
2021-04-17 08:15:00,2474.06,2479.0,2467.17,2470.09,9224.722
2021-04-17 08:30:00,2470.36,2471.06,2465.15,2468.14,6006.03
2021-04-17 08:45:00,2468.14,2472.93,2466.0,2472.42,7484.926
2021-04-17 09:00:00,2472.42,2474.32,2464.0,2464.84,8956.255
2021-04-17 09:15:00,2465.14,2465.14,2442.48,2445.4,31632.824
2021-04-17 09:30:00,2445.4,2449.22,2439.1,2444.93,22980.677
2021-04-17 09:45:00,2444.92,2444.92,2425.46,2440.74,37041.306
2021-04-17 10:00:00,2440.74,2447.89,2424.01,2441.45,26605.129
2021-04-17 10:15:00,2441.44,2447.94,2431.07,2433.02,13937.328
2021-04-17 10:30:00,2433.02,2439.41,2424.86,2425.94,11098.57
2021-04-17 10:45:00,2425.95,2434.43,2413.28,2423.44,29915.98
2021-04-17 11:00:00,2423.44,2427.0,2411.27,2427.0,19723.013
2021-04-17 11:15:00,2427.02,2433.55,2406.0,2411.02,25797.245
2021-04-17 11:30:00,2411.01,2414.88,2395.0,2408.93,40128.2
2021-04-17 11:45:00,2408.92,2420.98,2406.23,2411.57,22843.6
2021-04-17 12:00:00,2411.58,2412.78,2389.0,2408.24,37592.358
2021-04-17 12:15:00,2408.26,2421.44,2405.95,2407.77,22456.222
2021-04-17 12:30:00,2407.77,2422.2,2397.3,2415.25,29915.833
2021-04-17 12:45:00,2415.42,2418.18,2406.3,2414.26,16030.21
2021-04-17 13:00:00,2414.27,2414.43,2400.43,2401.0,16886.494
2021-04-17 13:15:00,2401.0,2401.01,2375.0,2392.93,49041.376
2021-04-17 13:30:00,2392.92,2417.0,2392.13,2416.18,30606.208
2021-04-17 13:45:00,2416.17,2416.18,2406.57,2406.89,14975.224
2021-04-17 14:00:00,2407.01,2422.74,2396.86,2419.61,30142.135
2021-04-17 14:15:00,2419.61,2419.61,2403.11,2405.4,17184.851
2021-04-17 14:30:00,2405.5,2412.34,2391.73,2396.54,24669.393
2021-04-17 14:45:00,2396.53,2400.98,2381.52,2386.14,22814.759
2021-04-17 15:00:00,2386.13,2388.1,2368.65,2373.85,43322.013
2021-04-17 15:15:00,2374.12,2380.97,2355.23,2371.52,47773.577
2021-04-17 15:30:00,2371.51,2372.68,2340.0,2345.22,49063.308
2021-04-17 15:45:00,2345.22,2358.24,2331.68,2346.73,59302.129
2021-04-17 16:00:00,2346.76,2360.3,2316.5,2359.65,122367.832
2021-04-17 16:15:00,2359.45,2361.28,2343.86,2357.99,24568.227
2021-04-17 16:30:00,2357.99,2367.12,2354.1,2365.21,23403.177
2021-04-17 16:45:00,2365.23,2370.34,2353.0,2353.86,21696.277
2021-04-17 17:00:00,2353.86,2367.19,2347.52,2363.62,18993.586
2021-04-17 17:15:00,2363.86,2372.48,2360.1,2367.33,16277.218
2021-04-17 17:30:00,2367.33,2372.17,2358.81,2359.85,19358.701
2021-04-17 17:45:00,2359.85,2363.53,2323.1,2327.17,50317.485
2021-04-17 18:00:00,2327.16,2366.23,2319.0,2362.84,58143.275
2021-04-17 18:15:00,2362.84,2378.5,2360.89,2370.74,39410.04
2021-04-17 18:30:00,2370.74,2377.88,2368.8,2373.1,24273.977
2021-04-17 18:45:00,2373.1,2373.1,2359.13,2364.05,16877.755
2021-04-17 19:00:00,2364.05,2385.0,2363.93,2384.2,27064.71
2021-04-17 19:15:00,2384.19,2386.41,2371.47,2374.1,18488.673
2021-04-17 19:30:00,2374.1,2378.2,2371.26,2375.07,9766.939
2021-04-17 19:45:00,2375.07,2381.21,2373.8,2381.1,7982.476
2021-04-17 20:00:00,2381.1,2382.87,2372.02,2380.73,12501.418
2021-04-17 20:15:00,2380.73,2386.86,2378.65,2384.3,8971.304
2021-04-17 20:30:00,2384.3,2390.53,2382.61,2387.94,10614.336
2021-04-17 20:45:00,2387.9,2393.23,2386.91,2391.53,7385.302
2021-04-17 21:00:00,2391.52,2395.28,2386.4,2392.13,10564.884
2021-04-17 21:15:00,2392.14,2394.54,2383.54,2390.6,9130.504
2021-04-17 21:30:00,2390.6,2395.35,2387.1,2387.58,6581.809
2021-04-17 21:45:00,2387.58,2392.4,2381.0,2391.99,8736.022
2021-04-17 22:00:00,2391.99,2395.31,2383.77,2394.32,9040.385
2021-04-17 22:15:00,2394.32,2396.59,2387.41,2387.53,9508.508
2021-04-17 22:30:00,2387.54,2390.06,2366.09,2367.48,23295.9
2021-04-17 22:45:00,2367.49,2387.26,2366.01,2379.23,15898.792
2021-04-17 23:00:00,2378.92,2386.66,2372.51,2372.83,9915.561
2021-04-17 23:15:00,2372.82,2373.1,2353.79,2355.68,22152.102
2021-04-17 23:30:00,2355.68,2360.1,2335.0,2336.8,29819.244
2021-04-17 23:45:00,2336.8,2351.34,2314.49,2319.8,42945.66
2021-04-18 00:00:00,2319.93,2341.27,2313.65,2339.44,60348.125
2021-04-18 00:15:00,2339.36,2341.91,2262.11,2265.87,101869.57
2021-04-18 00:30:00,2265.97,2303.95,2245.04,2297.98,85081.117
2021-04-18 00:45:00,2297.98,2301.48,2278.74,2283.99,40978.392
2021-04-18 01:00:00,2283.99,2298.0,2273.12,2275.2,36459.755
2021-04-18 01:15:00,2275.24,2292.96,2255.83,2289.91,60336.387
2021-04-18 01:30:00,2289.9,2308.86,2281.0,2304.1,27205.425
2021-04-18 01:45:00,2304.4,2304.75,2280.3,2285.5,26471.413
2021-04-18 02:00:00,2285.5,2297.57,2275.88,2281.8,24686.159
2021-04-18 02:15:00,2281.5,2284.61,2254.49,2284.08,41111.115
2021-04-18 02:30:00,2284.07,2294.46,2267.76,2273.8,33870.088
2021-04-18 02:45:00,2273.86,2287.82,2245.2,2256.4,51182.405
2021-04-18 03:00:00,2256.28,2271.79,2206.9,2222.24,106648.891
2021-04-18 03:15:00,2222.48,2225.63,2004.0,2126.61,298818.949
2021-04-18 03:30:00,2126.61,2128.0,1900.0,2070.66,275176.223
2021-04-18 03:45:00,2070.23,2170.87,2050.56,2157.0,176460.879
2021-04-18 04:00:00,2156.6,2162.92,2129.01,2152.86,124422.799
2021-04-18 04:15:00,2152.88,2192.02,2144.44,2180.85,88200.011
2021-04-18 04:30:00,2180.97,2207.5,2133.9,2160.5,109397.678
2021-04-18 04:45:00,2160.31,2170.83,2140.0,2150.9,61243.446
2021-04-18 05:00:00,2150.82,2191.12,2147.39,2180.77,62325.895
2021-04-18 05:15:00,2180.78,2186.87,2162.3,2176.0,32916.424
2021-04-18 05:30:00,2175.99,2180.68,2145.0,2174.61,40486.72
2021-04-18 05:45:00,2174.61,2191.0,2167.07,2177.86,29192.987
2021-04-18 06:00:00,2177.67,2200.0,2174.14,2199.81,31726.487
2021-04-18 06:15:00,2199.8,2211.35,2194.08,2204.72,36346.481
2021-04-18 06:30:00,2204.71,2205.31,2169.13,2178.92,39473.574
2021-04-18 06:45:00,2178.44,2190.92,2172.39,2190.87,22784.836
2021-04-18 07:00:00,2190.94,2217.94,2188.35,2217.69,33649.705
2021-04-18 07:15:00,2217.69,2225.27,2206.34,2225.01,24447.78
2021-04-18 07:30:00,2225.17,2231.21,2217.56,2221.78,27375.591
2021-04-18 07:45:00,2221.78,2223.27,2205.52,2211.11,20844.804
2021-04-18 08:00:00,2211.12,2224.81,2180.0,2190.38,60171.64
2021-04-18 08:15:00,2190.38,2201.65,2185.0,2194.81,27188.457
2021-04-18 08:30:00,2194.81,2198.45,2170.3,2171.39,30052.734
2021-04-18 08:45:00,2171.4,2173.59,2127.85,2141.44,122466.971
2021-04-18 09:00:00,2141.51,2157.32,2116.63,2137.5,89297.662
2021-04-18 09:15:00,2137.48,2148.96,2090.0,2105.48,84983.621
2021-04-18 09:30:00,2105.47,2135.95,2085.26,2109.34,79628.389
2021-04-18 09:45:00,2109.33,2127.24,2084.32,2121.51,74432.849
2021-04-18 10:00:00,2121.22,2142.02,2100.34,2140.43,44140.978
2021-04-18 10:15:00,2140.42,2142.68,2115.04,2123.5,40712.533
2021-04-18 10:30:00,2123.49,2141.79,2119.94,2137.61,22720.103
